,time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName,date,STID,nlat,elon,labels
0,4/12/2023 7:00,1.016,26.094193210421984,-80.22849843,530.3217064700175,32.035745200495924,0.00234375,0.03814621,1.0025833271443845,1.826333785429597,1.6038069221093116,G54,04/12/2023,,,,3
1,4/12/2023 7:15,1.27,26.094202782499423,-80.22852928,530.3217064700175,32.07769453457686,-0.018489583,0.042458916,1.0009166657924653,1.4932635713679094,1.6816929265948355,G54,04/12/2023,,,,3
2,4/12/2023 7:30,0.508,26.09418204706289,-80.22846243,530.3217064700175,17.183210080257297,-0.028255208,-0.010754299,1.000499999523163,0.3316956946315864,0.2251016446537888,G54,04/12/2023,,,,0
3,4/12/2023 7:45,0.508,26.09420758073187,-80.2285447,530.3217064700175,16.94303383949608,0.042578125,-0.00240221,0.9982777794202168,0.3632756740165253,0.231103857,G54,04/12/2023,,,,0
4,4/12/2023 8:00,0.508,26.094207568538145,-80.2285447,530.3217064700175,16.657247859079526,0.015625,0.022642803,0.9963194479544958,0.3700739176323016,0.2182846338544126,G54,04/12/2023,,,,0
5,4/12/2023 8:15,0.254,26.09415171,-80.22836475,530.3217064700175,15.99300280876582,-0.201822917,0.030367756,1.006736104687055,0.3287475804487864,0.1373305577131092,G54,04/12/2023,,,,0
6,4/12/2023 8:30,0.254,26.09418366273201,-80.22846757,530.3217064700175,14.07319932554536,-0.228515625,0.044020462,1.0118749886751175,0.237726414,0.1053276555330208,G54,04/12/2023,,,,0
7,4/12/2023 8:45,0.254,26.094182034869164,-80.22846244,530.3217064700175,12.432497604210312,-0.250911458,0.072461033,1.0127638737360636,0.1672789307000736,0.074056512,G54,04/12/2023,,,,0
8,4/12/2023 9:00,0.0,26.094218737994105,-80.2285807,530.3217064700175,20.64211065176665,-0.158333333,0.033253098,1.0115555415550868,0.2575444411796828,0.2471213854105108,G54,04/12/2023,,,,0
9,4/12/2023 9:15,0.254,26.09416449418968,-80.22840588,530.3217064700175,22.757270219337187,0.1619791666666666,0.027937794,1.0010555515686672,0.3475180098088458,0.5430412912474022,G54,04/12/2023,,,,0
10,4/12/2023 9:30,0.508,26.09418683919847,-80.22847787,530.3217064700175,25.600162563418444,0.2875,0.029187489,0.9965,0.6159460135968402,0.9406022836431492,G54,04/12/2023,,,,0
