time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName
4/12/2023 15:15,18.034,26.230318115219188,-80.29804397,643.7666679488786,35.64149739656102,0.2171875,0.032648659,0.9880000054836272,5.840463557839394,4.371128968343862,S38
4/12/2023 15:30,6.35,26.230312167814866,-80.29800443,643.7666679488786,31.717281631390986,0.14375,-0.003799438,0.9921666711568832,3.041592219471932,2.4921596540323283,S38
4/12/2023 15:45,6.35,26.23032607755017,-80.29809667,643.7666679488786,32.268003368204674,0.1374999999999999,0.018887043,0.9923333376646042,3.130128055810928,2.777492967727301,S38
4/12/2023 16:00,7.112,26.230363829335825,-80.29834706,643.7666679488786,38.37580441440997,0.1479166666666666,0.034172471,0.9933055619398752,5.706596537431081,6.417898487780118,S38
4/12/2023 16:15,20.066,26.230342983458947,-80.29820868,643.7666679488786,44.103475977938885,0.3619791666666666,0.2490560849507649,0.9924722294012704,16.790228336056074,17.79546077124417,S38
4/12/2023 16:30,22.86,26.230307194166908,-80.29797149,643.7666679488786,44.06345266273557,0.3510416666666667,0.1926819165547688,0.9919722298781076,16.569030356903873,17.614151846861922,S38
4/12/2023 16:45,21.844,26.23030768354191,-80.29797478,643.7666679488786,43.95215739639249,0.3166666666666666,0.1545756657918294,0.9926388959089916,15.576835951705776,16.729285116469292,S38
4/12/2023 17:00,20.066,26.23031416776065,-80.29801761,643.7666679488786,42.94384953688855,0.225,0.1101521492004394,0.9926666736602784,12.823139432817698,13.150684613739168,S38
4/12/2023 17:15,6.604,26.230344968423868,-80.29822186,643.7666679488786,28.80991258544877,0.03125,-0.067851067,0.9941666722297668,1.3734992183744907,1.5365952956741808,S38
4/12/2023 17:30,1.778,26.23032508881293,-80.29809009,643.7666679488786,22.50397885531496,-0.1296875,-0.024219799,0.9978333324193956,0.4549967460334301,0.5313865014962504,S38
4/12/2023 17:45,1.27,26.23034493846213,-80.29822187,643.7666679488786,22.773974987960628,-0.171875,-0.016676521,0.9978333324193954,0.442947169,0.5498322074394801,S38
4/12/2023 18:00,2.286,26.23033203993537,-80.29813621,643.7666679488786,20.287930652174264,-0.134375,0.019764233,0.999333331,0.3936275847256184,0.3723190751711903,S38
4/12/2023 18:15,9.398,26.23034395721532,-80.29821528,643.7666679488786,34.14983822245705,-0.0171875,0.1134915351867675,0.999666664,1.897592962533236,3.136001218464032,S38
4/12/2023 18:30,11.684,26.230343972196188,-80.29821528,643.7666679488786,35.226926557201345,0.1703124999999999,0.1171268463134765,0.9956666707992554,2.280971486121416,4.2266112286351545,S38
4/12/2023 18:45,10.922,26.230348938353707,-80.29824822,643.7666679488786,35.17722632724615,0.2828124999999999,0.1737019538879394,0.9756666719913484,2.2165254200808704,4.097052294966378,S38
4/12/2023 19:00,9.652,26.23033801,-80.29817574,643.7666679488786,35.12207907903736,0.1429687499999999,0.1692652702331543,0.974625003,2.07603863,3.973326974598843,S38
4/12/2023 19:15,4.826,26.23033701358332,-80.29816915,643.7666679488786,31.16457031052102,0.06328125,0.092620961,0.974319447,0.8296588684432209,2.088718918180646,S38
4/12/2023 19:30,4.3180000000000005,26.23034396470576,-80.29821528,643.7666679488786,30.87775187,0.05703125,0.050184838,0.9751527798672516,1.0285891885869205,2.114891426505283,S38
4/12/2023 19:45,5.08,26.23032607755017,-80.29809667,643.7666679488786,30.91287064775821,0.012760417,0.021153212,0.9945138903955618,1.0635902749374508,2.1654197244830407,S38
4/12/2023 20:00,5.334,26.23033172159193,-80.29813401,643.7666679488786,30.909555211059185,-0.0015625,0.025029039,0.976388892,1.0461598297581076,2.156598662831092,S38
4/12/2023 20:15,2.794,26.23031614,-80.29803079,643.7666679488786,29.522210690268626,-0.5640625,0.024757036,0.9073611050844193,0.953333005,1.211898010978634,S38
4/12/2023 20:30,1.016,26.230321778041247,-80.29806812,643.7666679488786,15.39248099933851,-0.5390625,0.041729752,0.9159722079833348,0.1368269097059964,0.084010864,S38
4/12/2023 20:45,0.254,26.23032012265541,-80.29805714,643.7666679488786,10.5,-0.404947917,-0.023600594,0.9248610883951188,0.055657484,0.02299472,S38
4/12/2023 21:00,0.254,26.230327073777847,-80.29810327,643.7666679488786,6.528718954,-0.32578125,-0.041399495,0.9451944192250568,,0.018152072,S38
4/12/2023 21:15,0.254,26.230325073832063,-80.29809009,643.7666679488786,6.528718954,0.4763020833333333,-0.042664178,0.9651944200197856,,0.019450617,S38
4/12/2023 21:30,0.254,26.23031680938692,-80.29803518,643.7666679488786,6.528718954,1.898177083333333,-0.048578191,0.9369999801119168,,0.019863421,S38
4/12/2023 21:45,0.254,26.230360848143228,-80.29832729,643.7666679488786,6.528718954,0.9723958333333332,-0.016146684,0.936027759,,0.017961841,S38
4/12/2023 22:00,,,,,,,,,,,S38
4/12/2023 22:15,0.254,26.23034328806992,-80.29821089,643.7666679488786,17.838956391469424,0.8197916666666668,-0.081708964,0.9270277708768844,0.2172521326690912,0.1320744312238601,S38
4/12/2023 22:30,,,,,,,,,,,S38
